SBWY_STN_CD, SBWY_STN_NM, SBWY_LN_CD, SBWY_LN_NM, AGGR_YMDHMS
993206,독정,402,인천2호선,20191007000000
993207,검암(인천2호선),402,인천2호선,20191007000000
993208,검바위,402,인천2호선,20191007000000
993209,아시아드경기장(공촌사거리),402,인천2호선,20191007000000
993210,서구청,402,인천2호선,20191007000000
993211,가정(루원시티),402,인천2호선,20191007000000
993212,가정중앙시장,402,인천2호선,20191007000000
993213,석남(거북시장),402,인천2호선,20191007000000
993214,서부여성회관,402,인천2호선,20191007000000
993215,인천가좌,402,인천2호선,20191007000000
993216,가재울,402,인천2호선,20191007000000
993217,주안국가산단(인천J밸리),402,인천2호선,20191007000000
993218,주안(인천2호선),402,인천2호선,20191007000000
993219,시민공원(문화창작지대),402,인천2호선,20191007000000
993220,석바위시장,402,인천2호선,20191007000000
993221,인천시청(인천2호선),402,인천2호선,20191007000000
993222,석천사거리,402,인천2호선,20191007000000
993223,모래내시장,402,인천2호선,20191007000000
993224,만수,402,인천2호선,20191007000000
993225,남동구청,402,인천2호선,20191007000000
993226,인천대공원,402,인천2호선,20191007000000
993227,운연(서창),402,인천2호선,20191007000000
994701,북한산우이,408,우이신설경전철,20191007000000
994702,솔밭공원,408,우이신설경전철,20191007000000
994703,4.19민주묘지,408,우이신설경전철,20191007000000
994704,가오리,408,우이신설경전철,20191007000000
994705,화계,408,우이신설경전철,20191007000000
994706,삼양,408,우이신설경전철,20191007000000
994707,삼양사거리,408,우이신설경전철,20191007000000
994708,솔샘,408,우이신설경전철,20191007000000
994709,북한산보국문,408,우이신설경전철,20191007000000
994710,정릉,408,우이신설경전철,20191007000000
994711,성신여대입구(우이),408,우이신설경전철,20191007000000
994712,보문(우이),408,우이신설경전철,20191007000000
994713,신설동(우이),408,우이신설경전철,20191007000000
994920,양촌,491,김포도시철도,20191007000000
994921,구래,491,김포도시철도,20191007000000
994922,마산,491,김포도시철도,20191007000000
994923,장기,491,김포도시철도,20191007000000
994924,운양,491,김포도시철도,20191007000000
994925,걸포북변,491,김포도시철도,20191007000000
994926,사우(김포시청),491,김포도시철도,20191007000000
994927,풍무,491,김포도시철도,20191007000000
994928,고촌,491,김포도시철도,20191007000000
994929,김포공항(골드라인),491,김포도시철도,20191007000000
994101,개화,501,9호선,20191007000000
994102,김포공항(9호선),501,9호선,20191007000000
994103,공항시장,501,9호선,20191007000000
994104,신방화,501,9호선,20191007000000
994105,마곡나루,501,9호선,20191007000000
994106,양천향교,501,9호선,20191007000000
994107,가양,501,9호선,20191007000000
994108,증미,501,9호선,20191007000000
994109,등촌,501,9호선,20191007000000
994110,염창,501,9호선,20191007000000
994111,신목동,501,9호선,20191007000000
994112,선유도,501,9호선,20191007000000
994113,당산(9호선),501,9호선,20191007000000
994114,국회의사당,501,9호선,20191007000000
994115,여의도(9호선),501,9호선,20191007000000
994116,샛강,501,9호선,20191007000000
994117,노량진(9호선),501,9호선,20191007000000
994118,노들,501,9호선,20191007000000
994119,흑석(중앙대입구),501,9호선,20191007000000
994120,동작(9호선),501,9호선,20191007000000
994121,구반포,501,9호선,20191007000000
994122,신반포,501,9호선,20191007000000
994123,고속터미널(9호선),501,9호선,20191007000000
994124,사평,501,9호선,20191007000000
994125,신논현,501,9호선,20191007000000
994126,언주,501,9호선,20191007000000
994127,선정릉(9),501,9호선,20191007000000
994128,삼성중앙,501,9호선,20191007000000
994129,봉은사,501,9호선,20191007000000
994130,종합운동장(9),501,9호선,20191007000000
994131,삼전,501,9호선,20191007000000
994132,석촌고분,501,9호선,20191007000000
994133,석촌(9호선),501,9호선,20191007000000
994134,송파나루,501,9호선,20191007000000
994135,한성백제,501,9호선,20191007000000
994136,올림픽공원(9호선),501,9호선,20191007000000
994137,둔촌오륜,501,9호선,20191007000000
994138,중앙보훈병원,501,9호선,20191007000000
994201,서울(공항),601,공항철도,20191007000000
994202,공덕(공항),601,공항철도,20191007000000
994203,홍대입구(공항),601,공항철도,20191007000000
994204,디지털미디어시티(공항),601,공항철도,20191007000000
994206,마곡나루(공항),601,공항철도,20191007000000
994207,김포공항(공항),601,공항철도,20191007000000
994208,계양(공항),601,공항철도,20191007000000
994209,검암(공항),601,공항철도,20191007000000
994210,청라국제도시,601,공항철도,20191007000000
994211,운서(공항),601,공항철도,20191007000000
994212,공항화물청사(공항),601,공항철도,20191007000000
994213,인천공항1터미널(공항),601,공항철도,20191007000000
994214,용유(공항),601,공항철도,20191007000000
994215,인천공항2터미널(공항),601,공항철도,20191007000000
994217,영종,601,공항철도,20191007000000
994307,강남(신분당선),701,신분당선,20191007000000
994308,양재(서초구청),701,신분당선,20191007000000
994309,양재시민의숲(매헌),701,신분당선,20191007000000
994310,청계산입구,701,신분당선,20191007000000
994311,판교,701,신분당선,20191007000000
994312,정자(신분당선),701,신분당선,20191007000000
994313,미금(신분당),701,신분당선,20191007000000
994314,동천,701,신분당선,20191007000000
994315,수지구청,701,신분당선,20191007000000
994316,성복,701,신분당선,20191007000000
994317,상현,701,신분당선,20191007000000
994318,광교중앙(아주대),701,신분당선,20191007000000
994319,광교(경기대),701,신분당선,20191007000000
994501,기흥(백남준 아트 센터),801,용인경전철,20191007000000
994502,강남대,801,용인경전철,20191007000000
994503,지석,801,용인경전철,20191007000000
994504,어정,801,용인경전철,20191007000000
994505,동백,801,용인경전철,20191007000000
994506,초당,801,용인경전철,20191007000000
994508,삼가,801,용인경전철,20191007000000
994509,시청.용인대,801,용인경전철,20191007000000
994510,명지대,801,용인경전철,20191007000000
994511,김량장,801,용인경전철,20191007000000
994512,운동장.송담대,801,용인경전철,20191007000000
994513,고진,801,용인경전철,20191007000000
994514,보평,801,용인경전철,20191007000000
994515,둔전,801,용인경전철,20191007000000
994517,전대.에버랜드,801,용인경전철,20191007000000
994601,발곡,901,의정부경전철,20191007000000
994602,회룡(의정부경전철),901,의정부경전철,20191007000000
994603,범골,901,의정부경전철,20191007000000
994604,경전철의정부,901,의정부경전철,20191007000000
994605,의정부시청,901,의정부경전철,20191007000000
994606,흥선,901,의정부경전철,20191007000000
994607,의정부중앙,901,의정부경전철,20191007000000
994608,동오,901,의정부경전철,20191007000000
994609,새말,901,의정부경전철,20191007000000
994610,경기도청북부청사,901,의정부경전철,20191007000000
994611,효자(의정부경전철),901,의정부경전철,20191007000000
994612,곤제,901,의정부경전철,20191007000000
994613,어룡,901,의정부경전철,20191007000000
994614,송산,901,의정부경전철,20191007000000
994615,탑석,901,의정부경전철,20191007000000
010000,서울,101,경부선,20191008000000
010017,남영,101,경부선,20191008000000
010032,용산,101,경부선,20191008000000
010058,노량진,101,경부선,20191008000000
010073,대방,101,경부선,20191008000000
010091,영등포,101,경부선,20191008000000
010106,신도림,101,경부선,20191008000000
010081,신길,101,경부선,20191008000000
010117,구로,101,경부선,20191008000000
010141,가산디지털단지,101,경부선,20191008000000
010173,금천구청,101,경부선,20191008000000
010196,석수,101,경부선,20191008000000
010215,관악,101,경부선,20191008000000
010239,안양,101,경부선,20191008000000
010261,명학,101,경부선,20191008000000
010275,금정,101,경부선,20191008000000
010297,군포,101,경부선,20191008000000
010339,의왕,101,경부선,20191008000000
010368,성균관대,101,경부선,20191008000000
010394,화서,101,경부선,20191008000000
010415,수원,101,경부선,20191008000000
010161,독산,101,경부선,20191008000000
010444,세류,101,경부선,20191008000000
010487,병점,101,경부선,20191008000000
010511,세마,101,경부선,20191008000000
010538,오산대,101,경부선,20191008000000
010570,오산,101,경부선,20191008000000
010605,진위,101,경부선,20191008000000
010648,송탄,101,경부선,20191008000000
010670,서정리,101,경부선,20191008000000
010713,지제,101,경부선,20191008000000
010754,평택,101,경부선,20191008000000
010313,당정,101,경부선,20191008000000
1G0022,서동탄,101,경부선,20191008000000
H10219,광명,101,경부선,20191008000000
010848,성환,101,경부선,20191008000000
010902,직산,101,경부선,20191008000000
010940,두정,101,경부선,20191008000000
010971,천안,101,경부선,20191008000000
020032,중랑,102,중앙선,20191008000000
020040,상봉,102,중앙선,20191008000000
020046,망우,102,중앙선,20191008000000
020063,양원,102,중앙선,20191008000000
020095,구리,102,중앙선,20191008000000
020117,도농,102,중앙선,20191008000000
020149,양정,102,중앙선,20191008000000
020178,덕소,102,중앙선,20191008000000
020187,도심,102,중앙선,20191008000000
020243,팔당,102,중앙선,20191008000000
020293,운길산,102,중앙선,20191008000000
020346,양수,102,중앙선,20191008000000
020393,신원,102,중앙선,20191008000000
020430,국수,102,중앙선,20191008000000
020471,아신,102,중앙선,20191008000000
020457,오빈,102,중앙선,20191008000000
020524,양평,102,중앙선,20191008000000
020585,원덕,102,중앙선,20191008000000
020641,용문,102,중앙선,20191008000000
020677,지평,102,중앙선,20191008000000
060050,개봉,106,경인선,20191008000000
060063,오류동,106,경인선,20191008000000
060095,역곡,106,경인선,20191008000000
060121,부천,106,경인선,20191008000000
060148,송내,106,경인선,20191008000000
060175,부평,106,경인선,20191008000000
060189,백운,106,경인선,20191008000000
060207,동암,106,경인선,20191008000000
060231,주안,106,경인선,20191008000000
060251,제물포,106,경인선,20191008000000
060277,동인천,106,경인선,20191008000000
060296,인천,106,경인선,20191008000000
060040,구일,106,경인선,20191008000000
060110,소사,106,경인선,20191008000000
060160,부개,106,경인선,20191008000000
060219,간석,106,경인선,20191008000000
060265,도원,106,경인선,20191008000000
060085,온수,106,경인선,20191008000000
060138,중동,106,경인선,20191008000000
060241,도화,106,경인선,20191008000000
100021,달월,107,수인선,20191008000000
100036,월곶,107,수인선,20191008000000
100049,소래포구,107,수인선,20191008000000
100059,인천논현,107,수인선,20191008000000
100072,호구포,107,수인선,20191008000000
100085,남동인더스파크,107,수인선,20191008000000
100095,원인재,107,수인선,20191008000000
100104,연수,107,수인선,20191008000000
100131,송도,107,수인선,20191008000000
100155,인하대,107,수인선,20191008000000
100173,숭의,107,수인선,20191008000000
100188,신포,107,수인선,20191008000000
060296,인천(수인),107,수인선,20191008000000
080013,봉명,108,장항선,20191008000000
080029,쌍용(나사렛대),108,장항선,20191008000000
080045,아산,108,장항선,20191008000000
080092,배방,108,장항선,20191008000000
080147,온양온천,108,장항선,20191008000000
080216,신창(순천향대),108,장항선,20191008000000
010000,서울(경의선),111,경의선,20191008000000
110031,신촌,111,경의선,20191008000000
120018,효창공원앞,111,경의선,20191008000000
120025,공덕(경의선),111,경의선,20191008000000
120044,서강대,111,경의선,20191008000000
