STN_CD, KOR_STN_NM, AGGR_YMDHMS
3900739,1종로3가,20191026000000
3900740,종로5가,20191026000000
3900741,1동대,20191026000000
3900742,동묘앞,20191026000000
3900743,신설동,20191026000000
3900744,제기동,20191026000000
3900745,1지청량리,20191026000000
3900746,4하청량리,20191026000000
3900747,2신설,20191026000000
3900748,신답,20191026000000
3900749,용답,20191026000000
3900750,성수,20191026000000
3900751,건대입구,20191026000000
3900752,구의,20191026000000
3900753,강변,20191026000000
3900754,잠실나루,20191026000000
3900755,잠실,20191026000000
3900756,신천,20191026000000
3900757,종합운동장,20191026000000
3900758,2삼성,20191026000000
3900759,2선릉,20191026000000
3900760,역삼,20191026000000
3900761,강남,20191026000000
3900762,2교대,20191026000000
3900763,서초,20191026000000
3900764,방배,20191026000000
3900765,2사당,20191026000000
3900766,낙성대,20191026000000
3900767,서울대,20191026000000
3900768,2봉천,20191026000000
3900769,2신림,20191026000000
3900770,신대방,20191026000000
3900771,구로공단,20191026000000
3900772,대림,20191026000000
3900773,2신도림,20191026000000
3900774,문래,20191026000000
3900775,2영등포구,20191026000000
3900776,당산,20191026000000
3900777,합정,20191026000000
3900778,2홍대입구,20191026000000
3900779,2신촌,20191026000000
3900780,이대,20191026000000
3900781,아현동,20191026000000
3900782,충정로,20191026000000
3900783,2시청,20191026000000
3900784,을지입구,20191026000000
3900785,2을지로3,20191026000000
3900786,을지로4,20191026000000
3900787,2동운동장,20191026000000
3900788,신당,20191026000000
3900789,상왕십리,20191026000000
3900790,2왕십리,20191026000000
3900791,한양대,20191026000000
3900792,뚝섬,20191026000000
3900793,도림천,20191026000000
3900794,양천구청,20191026000000
3900795,신정네거리,20191026000000
3900796,3지축,20191026000000
3900797,구파발,20191026000000
3900798,연신내,20191026000000
3900799,불광,20191026000000
3900800,녹번,20191026000000
3900801,홍제,20191026000000
3900802,무악재,20191026000000
3900803,독립문,20191026000000
3900804,경복궁,20191026000000
3900805,안국,20191026000000
3900806,3종로3가,20191026000000
3900807,3을지로3,20191026000000
3900808,3충무로,20191026000000
3900809,동대입구,20191026000000
3900810,약수,20191026000000
3900811,금호3,20191026000000
3900812,3옥수,20191026000000
3900813,압구정,20191026000000
3900814,신사,20191026000000
3900815,잠원,20191026000000
3900816,고속터미널,20191026000000
3900817,교대,20191026000000
3900818,남부터미널,20191026000000
3900819,양재,20191026000000
3900820,매봉,20191026000000
3900821,3도곡,20191026000000
3900822,대치,20191026000000
3900823,학여울,20191026000000
3900824,대청,20191026000000
3900825,일원,20191026000000
3900826,3수서,20191026000000
3900827,가락시장,20191026000000
3900828,경찰병원,20191026000000
3900829,오금,20191026000000
3900830,당고개,20191026000000
3900831,상계,20191026000000
3900832,노원,20191026000000
3900833,4창동,20191026000000
3900834,쌍문,20191026000000
3900835,수유,20191026000000
3900836,미아,20191026000000
3900837,미아4거리,20191026000000
3900838,길음,20191026000000
3900839,성신여대,20191026000000
3900840,한성대,20191026000000
3900841,혜화,20191026000000
3900842,4동대,20191026000000
3900843,4동운동장,20191026000000
3900844,4충무로,20191026000000
3900845,명동,20191026000000
3900846,회현,20191026000000
3900847,4서울,20191026000000
3900848,숙대입구,20191026000000
3900849,삼각지,20191026000000
3900850,신용산,20191026000000
3900851,4이촌,20191026000000
3900852,동작,20191026000000
3900853,총신대,20191026000000
3900854,사당,20191026000000
3900855,남태령,20191026000000
3900856,방화,20191026000000
3900857,마천,20191026000000
3900858,병점차,20191026000000
3900859,군자기지,20191026000000
3900860,이문차,20191026000000
3900861,문산차,20191026000000
3900862,서동탄,20191026000000
3900863,동해기관,20191026000000
3900864,특별동차,20191026000000
3900865,용산동차,20191026000000
3900866,구로차량,20191026000000
3900867,안산차량,20191026000000
3900868,부곡기분,20191026000000
3900869,대전기관,20191026000000
3900870,김천기관,20191026000000
3900871,대구기관,20191026000000
3900872,청량기관,20191026000000
3900873,성북차분,20191026000000
3900874,익산기관,20191026000000
3900875,가야기관,20191026000000
3900876,경주기관,20191026000000
3900877,인천차분,20191026000000
3900878,마산기관,20191026000000
3900879,창동기지,20191026000000
3900880,시흥기지,20191026000000
3900881,수서기지,20191026000000
3900882,시흥연결,20191026000000
3900883,광명,20191026000000
3900884,천안아산,20191026000000
3900885,청주오송,20191026000000
3900886,대전북연결,20191026000000
3900887,대전남연결,20191026000000
3900888,대구북연결,20191026000000
3900889,고양기지,20191026000000
3900890,부산기지,20191026000000
3900891,광명기지,20191026000000
3900892,부산신항,20191026000000
3900893,신광양항,20191026000000
3900894,김천구미,20191026000000
3900895,신경주,20191026000000
3900896,울산,20191026000000
3900897,부산북,20191026000000
3900898,상봉,20191026000000
3900899,장유,20191026000000
3900900,신진영,20191026000000
3900901,진례,20191026000000
3900902,창원중앙,20191026000000
3900903,고모분기,20191026000000
3900904,오송기지,20191026000000
3900905,고모기지,20191026000000
3900910,외고산,20191026000000
3900912,대구남연결,20191026000000
3900920,북철송장,20191026000000
3900921,평내기지,20191026000000
3900922,갈매,20191026000000
3900923,오빈,20191026000000
3900924,신내,20191026000000
3900925,별내,20191026000000
3900926,서울공항,20191026000000
3900928,공항홍대입구,20191026000000
3900929,디엠씨,20191026000000
3900930,김포공항,20191026000000
3900931,계양,20191026000000
3900932,검암,20191026000000
3900933,운서,20191026000000
3900934,공항화물,20191026000000
3900935,용강신호소,20191026000000
3900936,제진,20191026000000
3900937,감호,20191026000000
3900938,군사분계선,20191026000000
3900960,신이매,20191026000000
3900961,삼동,20191026000000
3900962,경기광주,20191026000000
3900963,초월,20191026000000
3900964,곤지암,20191026000000
3900965,신둔도예촌,20191026000000
3900966,이천,20191026000000
3900967,부발,20191026000000
3900968,세종대왕릉,20191026000000
3900969,여주,20191026000000
3900970,부발차량기,20191026000000
3900984,구성,20191026000000
3900985,신갈,20191026000000
3900986,기흥,20191026000000
3900987,용문기지,20191026000000
3900988,송도,20191026000000
3900989,월곶,20191026000000
3900990,소래포구,20191026000000
3900991,인천논현,20191026000000
3900992,호구포,20191026000000
3900993,남동인더스,20191026000000
3900994,원인재,20191026000000
3900995,연수,20191026000000
3900996,솔안,20191026000000
3900997,서원주,20191026000000
3900998,서울숲,20191026000000
3900999,압구로데오,20191026000000
3901000,강남구청,20191026000000
3901001,선정릉,20191026000000
3901002,상갈,20191026000000
3901003,청명,20191026000000
3901004,영통,20191026000000
3901005,망포,20191026000000
3901006,공덕,20191026000000
3901007,홍대입구,20191026000000
3901008,백마고지,20191026000000
3901009,남철송장,20191026000000
3901010,천마산,20191026000000
3901011,매탄권선,20191026000000
3901012,수원시청,20191026000000
3901013,매교,20191026000000
3901014,신수원,20191026000000
3901016,공항연결,20191026000000
3901017,영종,20191026000000
3901018,청라,20191026000000
3901019,수색연결,20191026000000
3901020,공덕공,20191026000000
3901021,용유기지,20191026000000
3901022,비동,20191026000000
3901023,강매,20191026000000
3901024,달월,20191026000000
3901025,원흥,20191026000000
3901026,공주,20191026000000
3901027,익산북연결,20191026000000
3901028,익산분기,20191026000000
3901029,익산남연결,20191026000000
3901030,광주송북연,20191026000000
3901031,신경주분기,20191026000000
3901032,창내신호장,20191026000000
3901033,신대신호소,20191026000000
3901034,미군기지,20191026000000
3901035,광주기지,20191026000000
3901036,신모량,20191026000000
3901037,신나원,20191026000000
3901038,신안강,20191026000000
3901039,신부조,20191026000000
3901040,포항,20191026000000
3901046,도계솔안,20191026000000
3900959,신판교,20191026000000
3901080,달미,20191026000000
3901052,오시리아,20191026000000
3901054,SR본사,20191026000000
3901075,시흥대야,20191026000000
3901081,선부,20191026000000
3901047,인하대,20191026000000
3901048,숭의,20191026000000
3901049,신포,20191026000000
3901050,신인천,20191026000000
3900974,대전차량사업소,20191026000000
0000924,송도교,20191026000000
3901064,대전차량,20191026000000
3901053,부산전동차,20191026000000
3901063,인천공항T2,20191026000000
3901087,영일만항,20191026000000
3901085,청량신호B,20191026000000
3901086,청량신호C,20191026000000
3901076,신신천,20191026000000
3901079,시흥능곡,20191026000000
3901065,월포,20191026000000
3901066,장사,20191026000000
3901067,강구,20191026000000
3901068,영덕,20191026000000
3901042,SR분기,20191026000000
3901043,수서,20191026000000
3901044,동탄,20191026000000
3901045,지제,20191026000000
3901057,횡성,20191026000000
3901058,둔내,20191026000000
3901059,평창,20191026000000
3901060,진부,20191026000000
3901061,대관령,20191026000000
3901062,남강릉,20191026000000
3901041,야당,20191026000000
3900140,동화,20191026000000
3900977,익산차량사업소,20191026000000
3901071,청량신호소,20191026000000
3900927,인천공항T1,20191026000000
3901073,원시,20191026000000
3901074,소새울,20191026000000
3901077,신신현,20191026000000
3901078,시흥시청,20191026000000
3901084,마곡나루,20191026000000
3901051,부산교대,20191026000000
3901072,신소사,20191026000000
3901082,신초지,20191026000000
3901083,원곡,20191026000000
3900980,가야차량,20191026000000
3901055,S성남,20191026000000
3901056,S용인,20191026000000
3901069,강릉차분기,20191026000000
3901070,강릉기지,20191026000000
0000901,공항,20191027000000
0000902,공항서울,20191027000000
0000903,제주,20191027000000
0000904,장항,20191027000000
0000905,울릉도,20191027000000
0000909,서울,20191027000000
0000911,공덕,20191027000000
0000912,김포공항,20191027000000
0000913,계양,20191027000000
0000914,검암,20191027000000
0000915,운서,20191027000000
0000916,공항화물,20191027000000
0000999,기타,20191027000000
3900000,본사,20191027000000
3900001,서지청,20191027000000
3900002,대지청,20191027000000
3900003,순지청,20191027000000
